hsnr,hs,begadr,endadr,labez,labezsuf,certainty,lemma,lesart,labezorig,labezsuforig,suffix2,kontrolle,fehler,suff,vid,vl,korr,lekt,komm,anfalt,endalt,labezalt,lasufalt,base,over,comp,over1,comp1,printout,category,passage
422111,F1,21469002,21470008,a,,1,,και η παιδισκη ιδουσα αυτον ηρξατο παλιν λεγειν τοις παρεστωσιν οτι ουτος εξ αυτων εστιν ο δε παλιν ηρνειτο,a,,,,,,,,,,,,,,,,,,,,,,"[21469002,21470009)"
422111,F1,21469002,21469020,a,,1,,και η παιδισκη ιδουσα αυτον ηρξατο παλιν λεγειν τοις παρεστωσιν,a,,,,,,,,,,,,,,,,,,,,,,"[21469002,21469021)"
422111,F1,21469002,21469016,a,,1,,και η παιδισκη ιδουσα αυτον ηρξατο παλιν λεγειν,a,,,,,,,,,,,,,,,,,,,,,,"[21469002,21469017)"
422111,F1,21469004,21469006,a,,1,,η παιδισκη,a,,,,,,,,,,,,,,,,,,,,,,"[21469004,21469007)"
422111,F1,21469012,21469020,a,,1,,ηρξατο παλιν λεγειν τοις παρεστωσιν,a,,,,,,,,,,,,,,,,,,,,,,"[21469012,21469021)"
422111,F1,21469012,21469016,b,,1,,παλιν ηρξατο λεγειν,b,,,,,,,,,,,,,,,,,,,,,,"[21469012,21469017)"
422111,F1,21469018,21469018,a,,1,,τοις,a,,,,,,,,,,,,,,,,,,,,,,"[21469018,21469019)"
422111,F1,21469022,21469022,a,,1,,οτι,a,,,,,,,,,,,,,,,,,,,,,,"[21469022,21469023)"
422111,F1,21469024,21469024,a,,1,,ουτος,a,,,,,,,,,,,,,,,,,,,,,,"[21469024,21469025)"
422111,F1,21469026,21469030,a,,1,,εξ αυτων εστιν,a,,,,,,,,,,,,,,,,,,,,,,"[21469026,21469031)"
422111,F1,21470008,21470008,b,,1,,ηρνησατο,b,,,,,,,,,,,,,,,,,,,,,,"[21470008,21470009)"
422111,F1,21470010,21470010,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[21470010,21470011)"
422111,F1,21470012,21470016,a,,1,,μετα μικρον παλιν,a,,,,,,,,,,,,,,,,,,,,,,"[21470012,21470017)"
422111,F1,21470020,21470020,b,,1,,περιεστωτες,b,,,,,,,,,,,,,,,,,,,,,,"[21470020,21470021)"
422111,F1,21470022,21470022,a,,1,,ελεγον,a,,,,,,,,,,,,,,,,,,,,,,"[21470022,21470023)"
422111,F1,21470024,21470026,a,,1,,τω πετρω,a,,,,,,,,,,,,,,,,,,,,,,"[21470024,21470027)"
422111,F1,21470032,21470032,a,,1,,αυτων,a,,,,,,,,,,,,,,,,,,,,,,"[21470032,21470033)"
422111,F1,21470036,21470043,a,,1,,και γαρ γαλιλαιος ει,a,,,,,,,,,,,,,,,,,,,,,,"[21470036,21470044)"
422111,F1,21470038,21470038,a,,1,,γαρ,a,,,,,,,,,,,,,,,,,,,,,,"[21470038,21470039)"
422111,F1,21470042,21470042,a,,1,,ει,a,,,,,,,,,,,,,,,,,,,,,,"[21470042,21470043)"
422111,F1,21470043,21470043,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21470043,21470044)"
422111,F1,21471008,21471012,a,,1,,αναθεματιζειν και ομνυναι,a,,,,,,,,,,,,,,,,,,,,,,"[21471008,21471013)"
422111,F1,21471008,21471008,a,,1,,αναθεματιζειν,a,,,,,,,,,,,,,,,,,,,,,,"[21471008,21471009)"
422111,F1,21471012,21471012,a,,1,,ομνυναι,a,,,,,,,,,,,,,,,,,,,,,,"[21471012,21471013)"
422111,F1,21471024,21471028,a,,1,,τουτον ον λεγετε,a,,,,,,,,,,,,,,,,,,,,,,"[21471024,21471029)"
422111,F1,21472002,21472008,c,,1,,και εκ δευτερου,c,,,,,,,,,,,,,,,,,,,,,,"[21472002,21472009)"
422111,F1,21472010,21472012,a,,1,,αλεκτωρ εφωνησεν,a,,,,,,,,,,,,,,,,,,,,,,"[21472010,21472013)"
422111,F1,21472016,21472016,c,,1,,αναμνησθεις,c,,,,,,,,,,,,,,,,,,,,,,"[21472016,21472017)"
422111,F1,21472018,21472018,a,,1,,ο,a,,,,,,,,,,,,,,,,,,,,,,"[21472018,21472019)"
422111,F1,21472022,21472034,k,,1,,του ρηματος του ιησου ειποντος,k,,,,,,,,,,,,,,,,,,,,,,"[21472022,21472035)"
422111,F1,21472036,21472050,a,,1,,οτι πριν αλεκτορα φωνησαι δις τρις με απαρνηση,a,,,,,,,,,,,,,,,,,,,,,,"[21472036,21472051)"
422111,F1,21472036,21472036,a,,1,,οτι,a,,,,,,,,,,,,,,,,,,,,,,"[21472036,21472037)"
422111,F1,21472038,21472038,a,,1,,πριν,a,,,,,,,,,,,,,,,,,,,,,,"[21472038,21472039)"
422111,F1,21472039,21472039,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21472039,21472040)"
422111,F1,21472042,21472044,a,,1,,φωνησαι δις,a,,,,,,,,,,,,,,,,,,,,,,"[21472042,21472045)"
422111,F1,21472046,21472050,b,,1,,απαρνηση με τρις,b,,,,,,,,,,,,,,,,,,,,,,"[21472046,21472051)"
422111,F1,21472052,21472056,a,,1,,και επιβαλων εκλαιεν,a,,,,,,,,,,,,,,,,,,,,,,"[21472052,21472057)"
422111,F1,21472052,21472052,b,,1,,,b,,,,,,,,,,,,,,,,,,,,,,"[21472052,21472053)"
422111,F1,21472054,21472056,a,,1,,επιβαλων εκλαιεν,a,,,,,,,,,,,,,,,,,,,,,,"[21472054,21472057)"
422111,F1,21501002,21501008,a,,1,,και ευθυς πρωι συμβουλιον,a,,,,,,,,,,,,,,,,,,,,,,"[21501002,21501009)"
422111,F1,21501005,21501005,b,,1,,επι το,b,,,,,,,,,,,,,,,,,,,,,,"[21501005,21501006)"
422111,F1,21501010,21501014,a,,1,,ποιησαντες οι αρχιερεις,a,,,,,,,,,,,,,,,,,,,,,,"[21501010,21501015)"
422111,F1,21501016,21501024,a,,1,,μετα των πρεσβυτερων και γραμματεων,a,,,,,,,,,,,,,,,,,,,,,,"[21501016,21501025)"
422111,F1,21501022,21501024,c,,1,,και των γραμματεων,c,,,,,,,,,,,,,,,,,,,,,,"[21501022,21501025)"
422111,F1,21501028,21501032,a,,1,,ολον το συνεδριον,a,,,,,,,,,,,,,,,,,,,,,,"[21501028,21501033)"
422111,F1,21501033,21501033,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21501033,21501034)"
422111,F1,21501036,21501038,a,,1,,τον ιησουν,a,,,,,,,,,,,,,,,,,,,,,,"[21501036,21501039)"
422111,F1,21501040,21501040,b,,1,,απηγαγον,b,,,,,,,,,,,,,,,,,,,,,,"[21501040,21501041)"
422111,F1,21501042,21501044,a,,1,,και παρεδωκαν,a,,,,,,,,,,,,,,,,,,,,,,"[21501042,21501045)"
422111,F1,21501045,21501045,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21501045,21501046)"
422111,F1,21502004,21502004,a,,1,,επηρωτησεν,a,,,,,,,,,,,,,,,,,,,,,,"[21502004,21502005)"
422111,F1,21502006,21502010,a,,1,,αυτον ο πιλατος,a,,,,,,,,,,,,,,,,,,,,,,"[21502006,21502011)"
422111,F1,21502011,21502011,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21502011,21502012)"
422111,F1,21502014,21502014,a,,1,,ει,a,,,,,,,,,,,,,,,,,,,,,,"[21502014,21502015)"
422111,F1,21502024,21502026,a,,1,,ο δε,a,,,,,,,,,,,,,,,,,,,,,,"[21502024,21502027)"
422111,F1,21502028,21502028,a,,1,,αποκριθεις,a,,,,,,,,,,,,,,,,,,,,,,"[21502028,21502029)"
422111,F1,21502030,21502032,b,,1,,λεγει αυτω,b,,,,,,,,,,,,,,,,,,,,,,"[21502030,21502033)"
422111,F1,21503004,21503004,a,,1,,κατηγορουν,a,,,,,,,,,,,,,,,,,,,,,,"[21503004,21503005)"
422111,F1,21503008,21504004,a,,1,,οι αρχιερεις πολλα ο δε,a,,,,,,,,,,,,,,,,,,,,,,"[21503008,21504005)"
422111,F1,21504008,21504012,c,,1,,παλιν επηρωτησεν αυτον,c,,,,,,,,,,,,,,,,,,,,,,"[21504008,21504013)"
422111,F1,21504014,21504014,c,,1,,,c,,,,,,,,,,,,,,,,,,,,,,"[21504014,21504015)"
422111,F1,21504016,21504016,a,,1,,ουκ,a,,,,,,,,,,,,,,,,,,,,,,"[21504016,21504017)"
422111,F1,21504018,21504018,a,,1,,αποκρινη,a,,,,,,,,,,,,,,,,,,,,,,"[21504018,21504019)"
422111,F1,21504020,21504020,a,,1,,ουδεν,a,,,,,,,,,,,,,,,,,,,,,,"[21504020,21504021)"
422111,F1,21504022,21504022,a,,1,,ιδε,a,,,,,,,,,,,,,,,,,,,,,,"[21504022,21504023)"
422111,F1,21504024,21504026,a,,1,,ποσα σου,a,,,,,,,,,,,,,,,,,,,,,,"[21504024,21504027)"
422111,F1,21504028,21504028,a,,1,,κατηγορουσιν,a,,,,,,,,,,,,,,,,,,,,,,"[21504028,21504029)"
422111,F1,21505008,21505010,a,,1,,ουκετι ουδεν,a,,,,,,,,,,,,,,,,,,,,,,"[21505008,21505011)"
422111,F1,21505013,21505013,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21505013,21505014)"
422111,F1,21505014,21505014,a,,1,,ωστε,a,,,,,,,,,,,,,,,,,,,,,,"[21505014,21505015)"
422111,F1,21505016,21505016,a,,1,,θαυμαζειν,a,,,,,,,,,,,,,,,,,,,,,,"[21505016,21505017)"
422111,F1,21506004,21506004,a,,1,,δε,a,,,,,,,,,,,,,,,,,,,,,,"[21506004,21506005)"
422111,F1,21506008,21506008,a,,1,,απελυεν,a,,,,,,,,,,,,,,,,,,,,,,"[21506008,21506009)"
422111,F1,21506009,21506009,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21506009,21506010)"
422111,F1,21506014,21506014,a,,1,,δεσμιον,a,,,,,,,,,,,,,,,,,,,,,,"[21506014,21506015)"
422111,F1,21506016,21506018,e,,1,,ον ητουντο,e,,,,,,,,,,,,,,,,,,,,,,"[21506016,21506019)"
422111,F1,21507004,21507006,a,,1,,δε ο,a,,,,,,,,,,,,,,,,,,,,,,"[21507004,21507007)"
422111,F1,21507008,21507008,a,,1,,λεγομενος,a,,,,,,,,,,,,,,,,,,,,,,"[21507008,21507009)"
422111,F1,21507010,21507010,a,,1,,βαραββας,a,,,,,,,,,,,,,,,,,,,,,,"[21507010,21507011)"
422111,F1,21507014,21507014,a,,1,,των,a,,,,,,,,,,,,,,,,,,,,,,"[21507014,21507015)"
422111,F1,21507016,21507016,a,,1,,στασιαστων,a,,,,,,,,,,,,,,,,,,,,,,"[21507016,21507017)"
422111,F1,21507022,21507026,a,,1,,εν τη στασει,a,,,,,,,,,,,,,,,,,,,,,,"[21507022,21507027)"
422111,F1,21507028,21507030,a,,1,,φονον πεποιηκεισαν,a,,,,,,,,,,,,,,,,,,,,,,"[21507028,21507031)"
422111,F1,21508004,21508004,b,,1,,αναβοησας,b,,,,,,,,,,,,,,,,,,,,,,"[21508004,21508005)"
422111,F1,21508005,21508005,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21508005,21508006)"
422111,F1,21508010,21508010,a,,1,,ηρξατο,a,,,,,,,,,,,,,,,,,,,,,,"[21508010,21508011)"
422111,F1,21508012,21508012,a,,1,,αιτεισθαι,a,,,,,,,,,,,,,,,,,,,,,,"[21508012,21508013)"
422111,F1,21508013,21508013,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21508013,21508014)"
422111,F1,21508014,21508018,a,,1,,καθως εποιει αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[21508014,21508019)"
422111,F1,21508016,21508018,b,,1,,αει εποιει αυτοις,b,,,,,,,,,,,,,,,,,,,,,,"[21508016,21508019)"
422111,F1,21509008,21509012,a,,1,,απεκριθη αυτοις λεγων,a,,,,,,,,,,,,,,,,,,,,,,"[21509008,21509013)"
422111,F1,21509013,21509013,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21509013,21509014)"
422111,F1,21509018,21509018,a,,1,,υμιν,a,,,,,,,,,,,,,,,,,,,,,,"[21509018,21509019)"
422111,F1,21509020,21509020,a,,1,,τον,a,,,,,,,,,,,,,,,,,,,,,,"[21509020,21509021)"
422111,F1,21510002,21510002,d,,1,,ηδει,d,,,,,,,,,,,,,,,,,,,,,,"[21510002,21510003)"
422111,F1,21510010,21510010,a,,1,,φθονον,a,,,,,,,,,,,,,,,,,,,,,,"[21510010,21510011)"
422111,F1,21510012,21510012,c,,1,,παρεδωκαν,c,,,,,,,,,,,,,,,,,,,,,,"[21510012,21510013)"
422111,F1,21510014,21510014,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21510014,21510015)"
422111,F1,21510016,21510018,b,,1,,,b,,,,,,,,,,,,,,,,,,,,,,"[21510016,21510019)"
422111,F1,21511002,21511006,a,,1,,οι δε αρχιερεις,a,,,,,,,,,,,,,,,,,,,,,,"[21511002,21511007)"
422111,F1,21511008,21511012,a,,1,,ανεσεισαν τον οχλον,a,,,,,,,,,,,,,,,,,,,,,,"[21511008,21511013)"
422111,F1,21511008,21511008,a,,1,,ανεσεισαν,a,,,,,,,,,,,,,,,,,,,,,,"[21511008,21511009)"
422111,F1,21511012,21511012,a,,1,,οχλον,a,,,,,,,,,,,,,,,,,,,,,,"[21511012,21511013)"
422111,F1,21511016,21511016,a,,1,,μαλλον,a,,,,,,,,,,,,,,,,,,,,,,"[21511016,21511017)"
422111,F1,21511018,21511018,a,,1,,τον,a,,,,,,,,,,,,,,,,,,,,,,"[21511018,21511019)"
422111,F1,21511020,21511020,a,,1,,βαραββαν,a,,,,,,,,,,,,,,,,,,,,,,"[21511020,21511021)"
422111,F1,21511022,21511022,a,,1,,απολυση,a,,,,,,,,,,,,,,,,,,,,,,"[21511022,21511023)"
422111,F1,21512002,21512006,a,,1,,ο δε πιλατος,a,,,,,,,,,,,,,,,,,,,,,,"[21512002,21512007)"
422111,F1,21512008,21512014,b,,1,,αποκριθεις παλιν ειπεν αυτοις,b,,,,,,,,,,,,,,,,,,,,,,"[21512008,21512015)"
422111,F1,21512019,21512019,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21512019,21512020)"
422111,F1,21512022,21512028,f,,1,,τον βασιλεα,f,,,,,,,,,,,,,,,,,,,,,,"[21512022,21512029)"
422111,F1,21513006,21513008,b,,1,,παλιν εκραζον,b,,,,,,,,,,,,,,,,,,,,,,"[21513006,21513009)"
422111,F1,21513010,21513012,a,,1,,σταυρωσον αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21513010,21513013)"
422111,F1,21514006,21514006,a,,1,,πιλατος,a,,,,,,,,,,,,,,,,,,,,,,"[21514006,21514007)"
422111,F1,21514008,21515026,a,,1,,ελεγεν αυτοις τι γαρ εποιησεν κακον οι δε περισσως εκραξαν ο δε πιλατος βουλομενος τω οχλω το ικανον ποιησαι απελυσεν αυτοις τον βαραββαν,a,,,,,,,,,,,,,,,,,,,,,,"[21514008,21515027)"
422111,F1,21514008,21514008,a,,1,,ελεγεν,a,,,,,,,,,,,,,,,,,,,,,,"[21514008,21514009)"
422111,F1,21514010,21514010,a,,1,,αυτοις,a,,,,,,,,,,,,,,,,,,,,,,"[21514010,21514011)"
422111,F1,21514016,21514018,b,,1,,κακον εποιησεν,b,,,,,,,,,,,,,,,,,,,,,,"[21514016,21514019)"
422111,F1,21514020,21514030,a,,1,,οι δε περισσως εκραξαν σταυρωσον αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21514020,21514031)"
422111,F1,21514024,21514024,a,,1,,περισσως,a,,,,,,,,,,,,,,,,,,,,,,"[21514024,21514025)"
422111,F1,21514026,21514026,b,,1,,εκραζον,b,,,,,,,,,,,,,,,,,,,,,,"[21514026,21514027)"
422111,F1,21514027,21514027,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21514027,21514028)"
422111,F1,21514029,21514029,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21514029,21514030)"
422111,F1,21515006,21515018,a,,1,,πιλατος βουλομενος τω οχλω το ικανον ποιησαι,a,,,,,,,,,,,,,,,,,,,,,,"[21515006,21515019)"
422111,F1,21515006,21515008,a,,1,,πιλατος βουλομενος,a,,,,,,,,,,,,,,,,,,,,,,"[21515006,21515009)"
422111,F1,21515010,21515018,a,,1,,τω οχλω το ικανον ποιησαι,a,,,,,,,,,,,,,,,,,,,,,,"[21515010,21515019)"
422111,F1,21515020,21515020,a,,1,,απελυσεν,a,,,,,,,,,,,,,,,,,,,,,,"[21515020,21515021)"
422111,F1,21515021,21515021,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21515021,21515022)"
422111,F1,21515028,21515036,a,,1,,και παρεδωκεν τον ιησουν φραγελλωσας,a,,,,,,,,,,,,,,,,,,,,,,"[21515028,21515037)"
422111,F1,21516002,21516004,a,,1,,οι δε,a,,,,,,,,,,,,,,,,,,,,,,"[21516002,21516005)"
422111,F1,21516008,21516008,a,,1,,απηγαγον,a,,,,,,,,,,,,,,,,,,,,,,"[21516008,21516009)"
422111,F1,21516010,21516010,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21516010,21516011)"
422111,F1,21516012,21516016,b,,1,,εσω εις την αυλην,b,,,,,,,,,,,,,,,,,,,,,,"[21516012,21516017)"
422111,F1,21516017,21516017,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21516017,21516018)"
422111,F1,21516018,21516018,a,,1,,ο,a,,,,,,,,,,,,,,,,,,,,,,"[21516018,21516019)"
422111,F1,21516021,21516021,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21516021,21516022)"
422111,F1,21516026,21516026,a,,1,,συγκαλουσιν,a,,,,,,,,,,,,,,,,,,,,,,"[21516026,21516027)"
422111,F1,21516028,21516028,a,,1,,ολην,a,,,,,,,,,,,,,,,,,,,,,,"[21516028,21516029)"
422111,F1,21517002,21517008,a,,1,,και ενδιδυσκουσιν αυτον πορφυραν,a,,,,,,,,,,,,,,,,,,,,,,"[21517002,21517009)"
422111,F1,21517004,21517006,a,,1,,ενδιδυσκουσιν αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21517004,21517007)"
422111,F1,21517008,21517008,a,,1,,πορφυραν,a,,,,,,,,,,,,,,,,,,,,,,"[21517008,21517009)"
422111,F1,21517012,21517012,a,,1,,περιτιθεασιν,a,,,,,,,,,,,,,,,,,,,,,,"[21517012,21517013)"
422111,F1,21517016,21517016,a,,1,,πλεξαντες,a,,,,,,,,,,,,,,,,,,,,,,"[21517016,21517017)"
422111,F1,21517018,21517020,c,,1,,στεφανον εξ ακανθων,c,,,,,,,,,,,,,,,,,,,,,,"[21517018,21517021)"
422111,F1,21518006,21518008,a,,1,,ασπαζεσθαι αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21518006,21518009)"
422111,F1,21518009,21518012,a,,1,,χαιρε βασιλευ,a,,,,,,,,,,,,,,,,,,,,,,"[21518009,21518013)"
422111,F1,21518009,21518009,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21518009,21518010)"
422111,F1,21518012,21518012,a,,1,,βασιλευ,a,,,,,,,,,,,,,,,,,,,,,,"[21518012,21518013)"
422111,F1,21519006,21519012,a,,1,,αυτου την κεφαλην καλαμω,a,,,,,,,,,,,,,,,,,,,,,,"[21519006,21519013)"
422111,F1,21519016,21519016,a,,1,,ενεπτυον,a,,,,,,,,,,,,,,,,,,,,,,"[21519016,21519017)"
422111,F1,21519020,21519030,a,,1,,και τιθεντες τα γονατα προσεκυνουν αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21519020,21519031)"
422111,F1,21519022,21519026,a,,1,,τιθεντες τα γονατα,a,,,,,,,,,,,,,,,,,,,,,,"[21519022,21519027)"
422111,F1,21519028,21519028,a,,1,,προσεκυνουν,a,,,,,,,,,,,,,,,,,,,,,,"[21519028,21519029)"
422111,F1,21519030,21519030,a,,1,,αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21519030,21519031)"
422111,F1,21520002,21520030,a,,1,,και οτε ενεπαιξαν αυτω εξεδυσαν αυτον την πορφυραν και ενεδυσαν αυτον τα ιματια αυτου και,a,,,,,,,,,,,,,,,,,,,,,,"[21520002,21520031)"
422111,F1,21520002,21520002,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[21520002,21520003)"
422111,F1,21520004,21520004,a,,1,,οτε,a,,,,,,,,,,,,,,,,,,,,,,"[21520004,21520005)"
422111,F1,21520006,21520008,a,,1,,ενεπαιξαν αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21520006,21520009)"
422111,F1,21520010,21520010,a,,1,,εξεδυσαν,a,,,,,,,,,,,,,,,,,,,,,,"[21520010,21520011)"
422111,F1,21520012,21520020,a,,1,,αυτον την πορφυραν και ενεδυσαν,a,,,,,,,,,,,,,,,,,,,,,,"[21520012,21520021)"
422111,F1,21520012,21520012,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21520012,21520013)"
422111,F1,21520016,21520016,c,,1,,χλαμυδα,c,,,,,,,,,,,,,,,,,,,,,,"[21520016,21520017)"
422111,F1,21520022,21520022,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21520022,21520023)"
422111,F1,21520024,21520028,d,,1,,τα ιματια τα ιδια,d,,,,,,,,,,,,,,,,,,,,,,"[21520024,21520029)"
422111,F1,21520032,21520032,a,,1,,εξαγουσιν,a,,,,,,,,,,,,,,,,,,,,,,"[21520032,21520033)"
422111,F1,21520034,21520034,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21520034,21520035)"
422111,F1,21520036,21520040,f,,1,,ωστε σταυρωσαι,f,,,,,,,,,,,,,,,,,,,,,,"[21520036,21520041)"
422111,F1,21521006,21521012,a,,1,,παραγοντα τινα σιμωνα κυρηναιον,a,,,,,,,,,,,,,,,,,,,,,,"[21521006,21521013)"
422111,F1,21521006,21521010,b,,1,,παραγοντα σιμωνα τινα,b,,,,,,,,,,,,,,,,,,,,,,"[21521006,21521011)"
422111,F1,21521016,21521018,a,,1,,απ αγρου,a,,,,,,,,,,,,,,,,,,,,,,"[21521016,21521019)"
422111,F1,21521034,21521034,a,,1,,τον,a,,,,,,,,,,,,,,,,,,,,,,"[21521034,21521035)"
422111,F1,21522002,21522006,a,,1,,και φερουσιν αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21522002,21522007)"
422111,F1,21522002,21522004,a,,1,,και φερουσιν,a,,,,,,,,,,,,,,,,,,,,,,"[21522002,21522005)"
422111,F1,21522006,21522006,a,,1,,αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21522006,21522007)"
422111,F1,21522008,21522014,c,,1,,επι γολγοθαν τοπον,c,,,,,,,,,,,,,,,,,,,,,,"[21522008,21522015)"
422111,F1,21522016,21522024,a,,1,,ο εστιν μεθερμηνευομενον κρανιου τοπος,a,,,,,,,,,,,,,,,,,,,,,,"[21522016,21522025)"
422111,F1,21522016,21522016,a,,1,,ο,a,,,,,,,,,,,,,,,,,,,,,,"[21522016,21522017)"
422111,F1,21522020,21522020,a,,1,,μεθερμηνευομενον,a,,,,,,,,,,,,,,,,,,,,,,"[21522020,21522021)"
422111,F1,21522024,21522024,a,,1,,τοπος,a,,,,,,,,,,,,,,,,,,,,,,"[21522024,21522025)"
422111,F1,21523004,21523004,a,,1,,εδιδουν,a,,,,,,,,,,,,,,,,,,,,,,"[21523004,21523005)"
422111,F1,21523006,21523006,a,,1,,αυτω,a,,,,,,,,,,,,,,,,,,,,,,"[21523006,21523007)"
422111,F1,21523008,21523010,d,,1,,πιειν εσμυρνισμενον οινον,d,,,,,,,,,,,,,,,,,,,,,,"[21523008,21523011)"
422111,F1,21523012,21523014,d,,1,,και γευσαμενος,d,,,,,,,,,,,,,,,,,,,,,,"[21523012,21523015)"
422111,F1,21523018,21523018,a,,1,,ελαβεν,a,,,,,,,,,,,,,,,,,,,,,,"[21523018,21523019)"
422111,F1,21524002,21524010,a,,1,,και σταυρουσιν αυτον και διαμεριζονται,a,,,,,,,,,,,,,,,,,,,,,,"[21524002,21524011)"
422111,F1,21524002,21524008,b,,1,,και σταυρωσαντες αυτον,b,,,,,,,,,,,,,,,,,,,,,,"[21524002,21524009)"
422111,F1,21524010,21524010,a,,1,,διαμεριζονται,a,,,,,,,,,,,,,,,,,,,,,,"[21524010,21524011)"
422111,F1,21524018,21524024,a,,1,,βαλλοντες κληρον επ αυτα,a,,,,,,,,,,,,,,,,,,,,,,"[21524018,21524025)"
422111,F1,21524018,21524018,a,,1,,βαλλοντες,a,,,,,,,,,,,,,,,,,,,,,,"[21524018,21524019)"
422111,F1,21524020,21524020,a,,1,,κληρον,a,,,,,,,,,,,,,,,,,,,,,,"[21524020,21524021)"
422111,F1,21524024,21524024,a,,1,,αυτα,a,,,,,,,,,,,,,,,,,,,,,,"[21524024,21524025)"
422111,F1,21524026,21524030,a,,1,,τις τι αρη,a,,,,,,,,,,,,,,,,,,,,,,"[21524026,21524031)"
422111,F1,21525005,21525005,a,,1,,,a,,,,,,,,,,,,,,,,,,,,,,"[21525005,21525006)"
422111,F1,21525006,21525008,a,,1,,ωρα τριτη,a,,,,,,,,,,,,,,,,,,,,,,"[21525006,21525009)"
422111,F1,21525010,21525014,a,,1,,και εσταυρωσαν αυτον,a,,,,,,,,,,,,,,,,,,,,,,"[21525010,21525015)"
422111,F1,21525010,21525010,a,,1,,και,a,,,,,,,,,,,,,,,,,,,,,,"[21525010,21525011)"
422111,F1,21525012,21525012,a,,1,,εσταυρωσαν,a,,,,,,,,,,,,,,,,,,,,,,"[21525012,21525013)"
422111,F1,21526002,21526016,a,,1,,και ην η επιγραφη της αιτιας αυτου επιγεγραμμενη,a,,,,,,,,,,,,,,,,,,,,,,"[21526002,21526017)"
422111,F1,21526002,21526006,a,,1,,και ην η,a,,,,,,,,,,,,,,,,,,,,,,"[21526002,21526007)"
422111,F1,21526008,21526012,a,,1,,επιγραφη της αιτιας,a,,,,,,,,,,,,,,,,,,,,,,"[21526008,21526013)"
422111,F1,21526014,21526016,a,,1,,αυτου επιγεγραμμενη,a,,,,,,,,,,,,,,,,,,,,,,"[21526014,21526017)"
422111,F1,21526014,21526014,a,,1,,αυτου,a,,,,,,,,,,,,,,,,,,,,,,"[21526014,21526015)"
422111,F1,21526016,21526016,a,,1,,επιγεγραμμενη,a,,,,,,,,,,,,,,,,,,,,,,"[21526016,21526017)"
422111,F1,21526018,21526024,a,,1,,ο βασιλευς των ιουδαιων,a,,,,,,,,,,,,,,,,,,,,,,"[21526018,21526025)"
422111,F1,21527004,21527012,a,,1,,συν αυτω σταυρουσιν δυο ληστας,a,,,,,,,,,,,,,,,,,,,,,,"[21527004,21527013)"
422111,F1,21527020,21527028,d,,1,,και ενα εξ ευωνυμων,d,,,,,,,,,,,,,,,,,,,,,,"[21527020,21527029)"
422111,F1,21528002,21528020,b,,1,,και επληρωθη η γραφη η λεγουσα και μετα ανομων ελογισθη,b,,,,,,,,,,,,,,,,,,,,,,"[21528002,21528021)"
422111,F1,21528006,21528010,b,,1,,η γραφη η,b,,,,,,,,,,,,,,,,,,,,,,"[21528006,21528011)"
422111,F1,21528014,21528014,b,,1,,και,b,,,,,,,,,,,,,,,,,,,,,,"[21528014,21528015)"
422111,F1,21528020,21528020,b,,1,,ελογισθη,b,,,,,,,,,,,,,,,,,,,,,,"[21528020,21528021)"
422111,F1,21529002,21529004,a,,1,,και οι,a,,,,,,,,,,,,,,,,,,,,,,"[21529002,21529005)"
